return_date,product_id,store_id,quantity
1997-06-20,1533,1,2.0
1998-12-17,1429,5,5.0
1998-12-02,20,5,5.0
1998-11-06,1268,7,5.0
1998-02-16,1341,17,3.0
1998-04-06,1172,3,5.0
1998-12-05,355,7,3.0
1997-08-27,549,18,2.0
1998-07-25,699,14,3.0
1998-12-15,1183,14,3.0
1998-09-16,1531,15,3.0
1999-01-27,198,3,1.0
1998-04-04,556,19,5.0
1998-09-16,1457,3,3.0
1998-07-01,1293,14,1.0
1998-12-25,1280,17,3.0
1998-11-08,231,15,2.0
1998-03-13,1151,22,5.0
1998-01-05,20,8,3.0
1998-05-23,287,7,5.0
1998-10-30,1104,4,1.0
1998-03-25,1433,21,5.0
1999-01-16,1224,9,1.0
1997-06-23,553,7,5.0
1997-08-14,345,4,3.0
1998-11-13,1229,8,5.0
1998-07-26,800,18,4.0
1998-05-28,80,19,3.0
1997-05-06,704,13,5.0
1998-12-09,231,8,5.0
1998-11-26,581,22,4.0
1997-11-04,177,8,2.0
1997-12-26,48,14,1.0
1998-09-24,1007,15,5.0
1997-06-16,996,1,1.0
1998-12-12,905,5,1.0
1998-10-21,150,4,4.0
1997-09-28,1220,1,2.0
1998-03-02,1430,14,5.0
1997-03-24,20,13,1.0
1998-12-19,48,16,1.0
1997-09-08,1161,4,3.0
1998-05-21,347,3,2.0
1998-11-23,231,8,1.0
1997-08-26,82,3,4.0
1999-01-21,680,18,1.0
,80,2,3.0
1998-12-06,864,2,5.0
1997-12-17,1046,3,1.0
1997-02-10,682,15,4.0
1997-08-11,734,3,2.0
1998-03-13,231,7,4.0
1997-08-21,535,4,3.0
1997-09-11,1228,5,3.0
1998-06-30,399,5,3.0
1998-06-24,1064,5,2.0
1998-11-26,1293,14,4.0
1997-04-07,1000,5,2.0
1999-01-01,1557,3,5.0
,535,9,2.0
1998-09-20,578,12,4.0
1998-03-04,348,12,3.0
1998-05-03,364,3,1.0
1998-11-10,556,13,3.0
1998-01-09,399,5,3.0
1999-01-16,556,23,2.0
1998-12-23,48,11,3.0
1998-02-18,708,7,1.0
1998-06-06,48,7,3.0
1998-10-29,231,3,4.0
1998-07-11,231,4,1.0
1997-05-03,105,12,3.0
1998-06-02,1358,11,4.0
1998-05-24,1347,20,3.0
1997-02-11,231,9,2.0
1997-11-17,556,14,2.0
1997-11-21,553,17,1.0
1998-11-27,1063,5,4.0
1997-02-19,1295,13,5.0
1998-11-25,391,18,3.0
1997-11-25,76,20,2.0
1997-07-10,1452,14,3.0
1997-06-20,1273,11,1.0
1998-08-24,384,3,2.0
1997-12-01,1341,3,5.0
,1456,5,3.0
1998-10-16,355,24,4.0
1998-07-18,496,2,1.0
1998-11-17,1214,5,2.0
1997-06-15,1394,3,5.0
1997-07-11,295,6,5.0
1998-07-16,124,11,2.0
1997-12-19,1241,11,1.0
1998-12-17,1579,9,4.0
1998-02-27,1260,5,4.0
1998-12-14,680,20,2.0
1998-12-28,876,11,4.0
1998-10-15,1436,11,3.0
1998-10-20,198,7,2.0
1998-03-27,535,12,2.0
1997-11-03,996,11,3.0
1998-09-16,630,11,3.0
1998-06-09,855,18,5.0
1997-06-25,1245,2,3.0
1999-01-18,691,14,4.0
1997-02-14,231,3,2.0
1998-04-05,495,18,4.0
1997-03-25,206,13,4.0
1998-12-15,1009,15,2.0
1998-01-27,1326,7,3.0
1999-01-14,535,8,3.0
1997-04-27,1172,5,3.0
1998-05-25,1155,18,4.0
1998-01-03,864,11,5.0
1998-07-09,828,6,2.0
1998-09-14,1415,19,5.0
1998-09-04,1527,23,5.0
1997-01-22,1293,7,4.0
1997-10-06,607,7,2.0
1998-12-10,135,18,4.0
1998-12-11,1187,11,3.0
1997-05-17,636,5,4.0
1998-06-27,1105,2,1.0
1998-05-26,1397,1,5.0
1998-12-14,95,5,5.0
1997-07-03,1139,4,1.0
1998-12-11,809,6,2.0
1997-12-04,1257,9,2.0
1998-06-11,864,3,2.0
1998-07-14,131,18,1.0
1997-07-14,840,4,4.0
1998-06-17,1348,2,1.0
1998-09-19,1153,11,5.0
1999-01-13,699,5,4.0
1998-07-28,1172,4,1.0
1998-12-10,228,21,2.0
1998-03-21,1443,20,2.0
1997-08-28,734,11,1.0
1998-05-03,1426,21,3.0
1998-01-18,813,3,1.0
1998-12-25,1153,5,5.0
1998-07-31,704,17,4.0
1997-08-22,740,5,2.0
1998-11-04,61,10,5.0
1998-05-30,383,8,3.0
1997-05-11,610,7,1.0
1998-12-12,1,24,3.0
1997-08-07,556,14,4.0
1997-03-01,1139,2,4.0
1998-07-14,399,4,4.0
1998-12-19,36,11,4.0
1998-07-19,62,2,1.0
1998-05-24,734,3,5.0
1997-07-31,681,9,2.0
1998-05-13,675,14,2.0
1998-12-16,149,18,4.0
1997-09-21,20,3,1.0
1998-10-29,556,8,5.0
1998-08-10,741,22,3.0
1997-06-03,399,14,3.0
1997-02-16,1015,11,3.0
1998-01-25,864,18,5.0
1999-01-03,300,4,2.0
1998-07-30,1542,9,4.0
1998-02-28,48,3,4.0
1998-05-06,1382,5,2.0
1997-06-25,421,14,2.0
1997-12-12,231,14,4.0
1998-09-17,1415,10,1.0
1998-03-13,1105,2,3.0
1998-12-15,1452,17,2.0
1998-07-25,985,1,2.0
1998-08-08,602,10,2.0
1998-08-14,1318,2,1.0
1998-12-07,564,24,3.0
1998-08-01,293,5,2.0
1998-02-20,279,14,2.0
1998-11-13,1064,14,4.0
1998-09-29,1250,18,2.0
1997-08-14,1250,1,2.0
1997-07-15,198,3,4.0
1998-01-03,185,14,4.0
1997-05-01,1196,9,2.0
1998-03-23,808,23,2.0
1997-05-19,1295,3,2.0
1997-07-27,1139,11,3.0
1997-09-30,231,14,4.0
1998-09-24,1133,3,3.0
1998-12-04,1457,14,2.0
1999-01-06,761,1,3.0
1997-06-12,1064,15,3.0
1998-07-21,612,8,5.0
1998-10-03,226,14,5.0
1997-01-07,498,11,2.0
1997-12-16,680,9,5.0
1998-10-26,1248,18,1.0
1997-11-17,295,5,3.0
1997-08-19,599,6,3.0
1997-08-08,20,11,1.0
1997-09-22,36,18,2.0
1998-07-28,613,20,5.0
1997-06-12,51,13,5.0
1998-03-12,1172,14,5.0
1998-08-09,970,7,2.0
1998-10-29,67,11,1.0
1997-12-30,300,4,1.0
1999-02-07,1073,18,2.0
1997-02-15,1266,14,3.0
1997-09-16,1109,7,4.0
1998-06-09,491,23,3.0
1999-01-08,36,7,5.0
1998-06-12,118,3,3.0
1998-11-08,1299,7,5.0
1997-08-19,864,14,5.0
1997-11-17,556,11,1.0
1997-04-08,1508,8,2.0
1998-04-03,20,22,5.0
1998-11-28,37,19,1.0
1997-12-01,285,14,4.0
1997-11-05,215,7,5.0
1998-05-23,1531,3,4.0
1997-02-28,1121,13,2.0
1998-04-12,574,1,3.0
1998-10-27,231,1,2.0
1997-06-20,1177,3,2.0
1997-11-19,1471,3,1.0
1998-02-01,507,17,3.0
1997-02-17,1260,8,5.0
1997-11-13,231,4,3.0
1998-06-18,183,8,1.0
1998-12-30,20,23,1.0
1998-01-14,48,18,5.0
1998-10-24,1222,9,3.0
1998-12-04,1468,8,5.0
1997-07-03,1172,4,2.0
1997-03-17,1393,11,2.0
1998-07-22,1097,3,2.0
,383,21,5.0
1998-03-11,864,21,4.0
1997-10-08,1293,11,4.0
1998-11-26,684,9,5.0
1997-04-27,20,5,5.0
1997-05-08,231,10,2.0
1997-06-04,614,8,1.0
1997-01-22,658,14,1.0
1998-08-25,1106,5,4.0
1999-01-07,1139,9,5.0
1998-07-06,143,18,2.0
1997-04-08,662,14,1.0
1998-04-14,1139,4,5.0
1998-06-30,813,9,4.0
1998-06-21,1257,12,4.0
1998-06-04,20,8,1.0
1998-01-14,234,1,5.0
1998-12-26,748,21,1.0
1999-02-06,1124,13,3.0
1997-04-17,48,3,1.0
1998-06-04,231,11,4.0
1997-09-05,287,15,2.0
1998-09-20,1452,5,1.0
1998-04-20,769,5,3.0
1998-07-30,1552,10,1.0
1998-11-08,556,2,4.0
1998-06-20,1196,4,4.0
1998-04-17,514,5,3.0
1998-04-10,149,13,5.0
1998-07-09,764,7,1.0
1998-09-29,1064,3,5.0
1998-11-20,231,9,1.0
1998-04-22,802,22,1.0
1997-07-09,300,10,5.0
1998-07-02,680,17,2.0
1998-07-01,611,15,1.0
1997-07-23,807,13,3.0
1997-02-16,1539,11,4.0
,109,8,5.0
1998-12-29,1064,12,5.0
1998-09-22,32,18,2.0
1998-04-18,1224,16,2.0
1997-08-20,1531,14,5.0
1998-07-25,547,3,5.0
1998-04-11,287,5,5.0
1999-01-24,231,5,2.0
1998-09-02,238,3,4.0
1997-07-23,1106,2,4.0
1998-02-04,1021,12,5.0
1998-10-05,845,18,1.0
1998-06-02,231,3,3.0
1998-12-05,1442,8,3.0
1997-11-25,754,14,5.0
1997-12-20,82,8,3.0
1998-03-06,1040,13,3.0
1998-11-11,231,10,5.0
1999-01-13,869,18,3.0
1998-11-04,500,24,4.0
1998-05-17,98,3,5.0
1997-02-21,1293,7,5.0
1997-05-25,675,10,3.0
1998-01-20,1057,14,5.0
1998-05-03,48,9,5.0
1998-02-07,578,11,2.0
1997-09-15,1254,11,5.0
1998-11-19,1066,11,2.0
1998-12-08,727,2,5.0
1997-06-27,807,5,1.0
1998-04-10,1064,23,5.0
1997-03-05,840,5,4.0
1998-03-29,1139,12,5.0
1999-01-20,188,14,5.0
1998-12-01,864,16,1.0
1997-10-18,689,3,5.0
1998-05-14,491,3,3.0
1997-04-13,727,11,5.0
1997-06-02,48,5,4.0
1998-05-06,1172,22,5.0
1998-11-10,20,14,5.0
1997-10-22,150,17,5.0
1997-12-15,1177,1,5.0
1997-07-10,552,8,2.0
1998-12-30,177,12,2.0
1997-09-22,1457,2,1.0
1998-12-29,355,12,4.0
1998-08-25,791,14,1.0
1998-10-12,176,17,1.0
1998-11-25,1202,13,5.0
1997-08-02,1196,3,5.0
1999-01-25,244,7,5.0
1997-12-22,1232,4,4.0
1998-11-03,948,23,3.0
1998-12-26,901,9,5.0
1997-04-14,622,5,2.0
1998-04-26,901,5,3.0
1999-01-31,703,2,2.0
1998-09-17,54,9,3.0
1998-07-15,498,10,3.0
1997-04-04,1082,7,4.0
1998-01-14,556,5,1.0
1997-10-26,843,11,3.0
1998-08-30,1334,21,1.0
1998-10-02,45,22,2.0
1998-09-20,1397,3,4.0
1998-06-29,1309,21,2.0
1998-03-19,1219,4,3.0
1998-05-01,556,5,3.0
1997-07-26,231,4,5.0
1998-05-19,1017,17,1.0
1998-05-21,365,3,4.0
1998-05-26,464,24,5.0
1998-12-19,54,14,4.0
1997-02-13,554,6,5.0
1999-01-08,1173,8,2.0
1998-03-23,1096,12,3.0
1998-10-29,85,18,1.0
1999-01-02,578,12,4.0
1997-06-22,1408,10,1.0
1997-12-05,185,14,4.0
1998-02-20,333,5,1.0
1998-07-31,1554,11,1.0
1997-08-16,394,4,5.0
1997-01-25,869,3,1.0
1997-06-22,231,14,5.0
1998-06-27,741,11,5.0
1998-12-21,741,2,2.0
1998-04-29,1139,10,4.0
1998-07-06,1161,4,5.0
1998-04-07,285,2,3.0
1999-01-27,1306,20,4.0
1998-05-25,124,21,1.0
1998-11-09,1202,3,1.0
1998-01-02,675,15,3.0
1998-07-16,1090,18,3.0
1998-07-08,672,3,2.0
1997-12-08,1149,12,4.0
1998-01-02,1295,4,1.0
1999-02-06,1407,5,3.0
1998-08-04,1172,18,3.0
1997-10-02,1426,9,4.0
1999-01-02,1234,9,1.0
1998-12-30,735,15,5.0
1998-08-16,921,5,5.0
1998-04-25,231,18,1.0
1998-05-24,1027,14,4.0
1998-03-30,573,11,5.0
1998-09-30,612,9,5.0
1997-07-16,271,14,5.0
1998-06-18,837,2,1.0
1998-06-08,539,9,3.0
1998-10-21,1359,12,4.0
1998-06-27,556,18,1.0
1998-11-02,426,10,5.0
1998-09-27,515,18,2.0
1998-06-24,1332,10,5.0
1998-05-19,51,2,3.0
1997-05-24,1139,5,4.0
1998-05-28,1186,8,5.0
1998-08-29,1402,4,4.0
1997-12-18,479,3,4.0
1998-12-16,1265,11,1.0
1998-08-16,1124,7,4.0
1998-12-14,556,8,4.0
1998-08-28,1230,15,1.0
1998-06-18,1257,11,2.0
1998-06-17,399,5,4.0
1997-10-21,1426,4,2.0
1998-08-08,1426,21,1.0
1998-04-17,625,14,4.0
1999-01-02,1426,8,2.0
1998-08-04,1172,7,3.0
1999-01-30,1292,17,2.0
1998-04-28,1266,7,1.0
1998-12-14,1139,23,3.0
1997-10-04,168,15,1.0
1997-10-08,280,9,4.0
1998-04-14,21,9,2.0
1998-09-09,1080,4,1.0
1998-04-03,717,14,1.0
1998-04-11,1443,18,1.0
1998-08-01,378,9,1.0
1998-10-18,198,7,3.0
1997-10-16,287,13,4.0
1997-07-18,233,2,5.0
1997-03-01,262,2,1.0
1999-02-02,864,5,2.0
1998-10-14,93,14,4.0
1998-03-11,1067,22,3.0
1998-04-13,432,10,1.0
1998-01-12,1426,2,4.0
1998-11-06,898,14,4.0
1998-09-15,413,15,3.0
1999-01-18,1102,14,2.0
1998-08-20,1293,22,4.0
1998-01-13,1531,16,3.0
1998-09-14,1380,4,5.0
1998-10-04,64,5,5.0
1998-09-29,383,8,5.0
1998-01-03,1139,6,3.0
1997-12-01,186,18,4.0
1998-06-11,754,19,5.0
1998-07-01,878,22,1.0
1997-03-09,1295,7,1.0
1998-12-17,843,3,2.0
1998-10-04,48,8,5.0
1998-02-18,231,13,3.0
1998-06-17,958,12,3.0
1998-06-04,467,24,4.0
1998-09-25,231,17,2.0
1998-06-08,1219,9,4.0
1997-04-22,109,11,2.0
1998-09-28,1114,12,4.0
1998-03-18,965,22,4.0
1998-11-14,80,7,2.0
1997-02-17,364,8,1.0
1998-07-25,364,16,2.0
1998-09-09,835,24,3.0
1998-07-07,1172,4,5.0
1998-11-17,1293,3,3.0
1998-06-28,1509,17,4.0
1998-03-26,176,11,1.0
1999-01-10,778,18,3.0
1998-10-17,531,2,2.0
1998-07-06,500,7,1.0
1998-08-26,1169,7,1.0
1998-03-20,465,14,2.0
1997-12-22,1178,4,3.0
1999-02-06,1358,18,3.0
1998-07-27,1492,3,1.0
1997-04-29,1027,14,3.0
1998-08-17,680,3,4.0
1998-09-02,1348,22,5.0
1998-04-16,493,17,4.0
1997-07-18,98,5,2.0
1998-04-28,1457,5,3.0
1998-11-30,994,20,4.0
1998-03-20,149,13,1.0
1998-03-11,837,5,3.0
1998-03-30,408,20,2.0
1998-04-13,917,4,1.0
1998-07-05,260,10,1.0
1998-12-19,48,17,5.0
1998-01-10,562,14,2.0
1998-09-05,1457,11,5.0
1998-04-20,28,1,1.0
1997-12-01,802,5,5.0
1997-08-04,613,8,3.0
1999-01-15,1220,8,5.0
1998-11-10,238,12,5.0
1998-04-21,231,4,5.0
1998-11-06,231,7,2.0
1998-05-02,636,14,2.0
1997-11-08,830,19,4.0
1998-07-30,44,22,1.0
1998-02-08,934,20,4.0
1998-08-23,901,18,3.0
1997-02-16,748,5,3.0
1998-07-20,949,16,5.0
1998-01-27,20,22,3.0
1998-08-03,720,4,2.0
1998-07-15,1139,21,2.0
1998-12-01,958,8,4.0
1998-06-21,778,18,3.0
1998-06-21,1148,13,4.0
1998-05-17,350,7,4.0
1998-11-27,578,18,2.0
1997-03-14,271,5,4.0
1999-01-03,1211,19,4.0
1998-03-13,1426,14,3.0
1997-02-10,666,8,3.0
1998-11-23,578,18,3.0
1998-01-04,807,6,1.0
1998-10-29,615,1,2.0
1998-11-28,1371,24,2.0
1998-03-12,433,15,4.0
1997-07-26,1509,6,2.0
1997-07-01,1045,8,1.0
1998-11-18,813,23,2.0
1998-07-03,48,5,1.0
1998-08-29,1280,6,3.0
1997-03-19,1390,10,3.0
1997-05-16,231,11,5.0
1998-12-30,496,11,3.0
1998-10-20,246,8,4.0
1998-03-29,1492,10,1.0
1998-12-20,976,14,2.0
1997-07-13,807,15,2.0
1997-09-29,898,14,1.0
1998-12-14,364,3,1.0
1998-08-17,802,3,1.0
1998-11-10,1224,18,5.0
1998-09-10,402,23,3.0
1998-05-28,287,14,3.0
1998-01-23,1117,8,4.0
1997-01-21,994,3,3.0
1999-01-22,1273,5,2.0
1998-01-02,504,4,2.0
1998-12-22,149,4,2.0
1997-12-10,622,4,1.0
1997-06-14,754,14,5.0
1999-01-02,641,18,3.0
1997-04-21,1457,12,4.0
1998-07-08,1192,11,4.0
1997-07-09,1336,10,4.0
1998-08-30,1531,3,5.0
1998-09-04,1224,11,5.0
1998-11-07,1212,3,3.0
1998-04-15,680,3,2.0
1998-09-24,537,4,1.0
1998-04-16,1105,19,4.0
1997-08-10,231,1,1.0
1998-10-18,417,10,2.0
1998-09-09,1527,8,2.0
1998-08-10,20,18,1.0
1998-09-13,20,5,2.0
1997-08-24,1520,17,2.0
1998-05-01,20,9,1.0
1997-03-02,1172,14,1.0
1998-05-22,1209,17,5.0
1998-02-15,982,6,2.0
1998-08-11,1224,10,1.0
1997-03-15,1089,2,5.0
1997-06-14,246,14,4.0
1997-09-28,166,2,2.0
1998-05-25,295,3,1.0
1998-09-16,231,24,4.0
1998-02-12,295,18,4.0
1998-04-12,48,7,5.0
1998-02-01,1397,14,3.0
1998-09-07,260,17,4.0
1998-05-03,1131,4,3.0
1998-12-27,804,9,2.0
1997-10-05,1426,6,3.0
1998-11-03,578,16,1.0
1998-09-15,231,6,3.0
1997-04-15,149,5,1.0
1998-11-06,500,8,3.0
1998-08-23,231,10,5.0
1998-11-20,862,23,1.0
1997-07-10,573,7,4.0
1998-09-11,1112,5,4.0
1997-12-26,556,11,1.0
1998-12-15,1293,14,3.0
1997-07-18,166,4,4.0
1998-08-26,41,10,1.0
1997-07-02,898,11,3.0
1998-10-06,300,7,2.0
1998-06-04,1487,14,1.0
1998-10-29,355,11,3.0
1998-08-22,385,9,2.0
1997-04-16,224,8,2.0
1998-08-17,231,3,4.0
1997-08-14,1426,3,2.0
1999-01-16,1488,6,2.0
1998-11-25,256,10,2.0
1998-03-17,822,21,3.0
1998-05-30,1397,4,4.0
1997-09-10,20,13,3.0
1997-07-22,231,17,4.0
1997-05-19,198,14,4.0
1998-08-17,794,17,3.0
1997-04-21,1457,12,4.0
1998-03-05,1172,11,3.0
1997-09-10,754,4,4.0
1998-03-26,574,5,3.0
1997-04-26,654,15,2.0
1997-10-25,1209,8,4.0
1998-08-17,787,8,2.0
1997-06-12,1485,16,2.0
1997-09-25,763,3,3.0
1999-01-17,689,11,3.0
1998-12-05,1105,15,3.0
1998-07-01,689,2,3.0
1998-03-04,703,23,4.0
1998-07-12,807,23,3.0
1999-01-21,802,9,3.0
1997-03-19,537,13,2.0
1998-11-19,266,1,4.0
1997-08-03,290,12,4.0
1998-01-18,20,5,3.0
1998-05-13,981,9,2.0
1998-11-13,1280,20,1.0
1999-01-07,318,5,1.0
1998-08-17,287,1,3.0
1998-09-26,1172,4,5.0
1998-12-31,1459,11,3.0
1998-08-29,949,3,3.0
1998-01-14,1552,15,4.0
1998-12-18,433,3,2.0
1997-10-11,1257,10,1.0
1999-02-03,1487,14,4.0
1998-11-19,1224,12,3.0
1999-01-02,246,5,2.0
1998-04-14,864,18,5.0
1997-11-04,1153,10,5.0
1997-04-14,349,13,4.0
1998-06-12,570,3,4.0
1998-05-16,230,1,1.0
1998-05-22,1344,14,1.0
1998-08-02,48,5,3.0
1998-05-01,699,21,5.0
1997-08-25,778,12,2.0
1997-04-30,365,10,2.0
1998-12-19,885,17,2.0
1998-04-10,215,8,3.0
1998-12-25,305,11,4.0
1997-07-23,581,5,1.0
1998-01-04,1065,11,1.0
1998-03-12,367,1,2.0
1998-11-28,1321,1,5.0
1997-08-10,533,17,5.0
1999-01-03,59,3,3.0
1997-05-25,1064,14,5.0
1998-11-22,246,3,2.0
1998-05-30,692,18,5.0
1998-02-24,48,5,5.0
1998-01-25,54,3,4.0
1998-02-11,198,12,3.0
1998-12-06,361,18,1.0
1998-04-10,153,23,4.0
1998-10-07,779,23,5.0
1998-09-14,1245,14,5.0
1997-11-09,1505,3,5.0
1998-05-20,1212,18,5.0
1998-01-16,835,14,5.0
1998-12-18,769,10,3.0
1998-09-07,1457,9,5.0
1997-11-18,1266,19,3.0
1997-06-02,1318,7,5.0
1998-07-14,29,15,5.0
1998-11-15,636,2,1.0
1998-05-04,1139,11,3.0
1997-06-21,260,9,2.0
1998-07-02,399,4,1.0
1998-08-01,421,3,1.0
1998-04-30,1112,18,5.0
1997-12-23,500,12,1.0
1998-03-11,1131,11,5.0
1997-07-11,646,13,2.0
1998-03-27,556,2,5.0
1997-04-19,1406,10,3.0
1997-08-10,547,17,3.0
1997-11-06,997,11,5.0
1998-06-01,85,10,1.0
1998-01-11,1293,7,2.0
1997-03-02,617,8,4.0
1998-05-31,20,2,1.0
1998-02-21,48,8,4.0
1998-02-27,270,14,1.0
1998-01-11,228,3,2.0
1998-11-05,1167,5,4.0
1997-10-18,287,15,4.0
1997-05-26,1483,11,5.0
1997-04-23,636,5,1.0
1998-12-13,1212,11,1.0
1998-04-12,727,2,2.0
1998-06-26,399,5,4.0
1998-12-24,1465,5,2.0
1998-07-19,1469,7,5.0
1998-02-04,345,18,1.0
1998-10-29,1316,3,3.0
1998-12-19,260,14,3.0
1998-12-11,642,24,1.0
1998-01-19,763,3,3.0
1998-12-01,168,21,3.0
1998-05-17,613,5,5.0
1998-10-04,1024,9,3.0
1998-02-13,1355,4,3.0
1998-10-18,231,23,1.0
1998-03-11,231,4,3.0
1998-06-30,185,3,4.0
1997-05-12,680,13,2.0
1998-06-15,1209,18,2.0
1998-12-16,300,2,3.0
1997-07-11,1172,1,4.0
1997-07-31,515,7,3.0
1998-10-11,231,11,4.0
1999-01-04,231,10,3.0
1998-06-07,1295,4,4.0
1998-11-12,272,24,4.0
1998-09-02,734,15,5.0
1998-01-14,684,12,3.0
1998-10-18,332,11,2.0
1998-02-02,1457,14,3.0
1997-12-28,177,11,3.0
1998-10-10,1531,4,1.0
1998-09-08,1286,19,4.0
1998-11-17,1457,22,4.0
1997-08-06,539,5,1.0
1997-02-19,691,10,5.0
1998-09-18,864,7,1.0
1998-02-10,1513,10,4.0
1997-12-18,1102,19,4.0
1998-12-18,318,5,4.0
1997-12-11,328,10,2.0
1998-06-06,1429,3,4.0
1998-07-26,901,21,5.0
1998-10-12,1520,6,4.0
1998-12-27,982,14,2.0
1998-08-11,740,23,2.0
1998-04-06,633,5,1.0
1997-03-31,578,5,4.0
1998-01-22,1172,11,3.0
1998-09-30,762,3,3.0
1998-06-07,231,17,4.0
1997-04-25,36,3,5.0
1997-06-13,198,10,4.0
1999-02-05,355,9,4.0
1998-12-15,610,10,2.0
1998-06-30,1210,21,1.0
1997-11-21,20,7,4.0
1998-12-20,905,5,5.0
1998-09-08,238,14,4.0
1997-08-20,680,4,5.0
1998-12-29,110,12,5.0
1997-12-18,666,11,5.0
1997-02-25,85,4,4.0
1998-08-27,549,4,1.0
1998-12-09,1426,13,3.0
1998-12-22,718,4,2.0
1998-10-06,647,5,3.0
1998-06-11,54,11,3.0
1997-10-26,1442,7,2.0
1998-02-20,231,18,3.0
1997-03-21,699,4,5.0
1997-10-09,556,10,5.0
1997-07-30,906,3,2.0
1998-07-12,1150,18,4.0
1998-12-20,1293,23,5.0
1997-08-18,419,9,3.0
1999-02-09,901,23,5.0
1998-08-14,681,23,4.0
1998-09-28,1095,14,3.0
1998-09-20,1366,5,4.0
1998-12-21,188,23,1.0
1997-04-18,556,5,2.0
1998-10-22,232,13,4.0
1998-06-09,399,9,1.0
1997-04-28,1570,8,5.0
1998-03-15,884,6,1.0
1998-01-23,1161,21,4.0
1997-08-21,1153,10,5.0
1998-03-06,1426,3,5.0
1997-05-08,20,4,1.0
1998-08-13,1139,17,1.0
1997-07-17,1163,7,4.0
1998-05-21,1064,18,5.0
1998-03-23,48,6,4.0
1999-01-19,556,11,2.0
1998-05-29,1139,10,4.0
1998-02-19,752,6,1.0
1998-02-03,496,10,1.0
1998-02-02,215,10,2.0
1998-04-25,295,2,4.0
1998-06-19,1064,8,4.0
1998-06-21,48,11,5.0
1998-10-16,474,10,3.0
1997-04-26,20,5,2.0
1998-06-24,1177,24,4.0
1997-11-29,401,5,4.0
1997-10-03,562,1,3.0
1997-07-13,1100,9,5.0
1998-12-04,361,14,2.0
1997-08-07,701,3,5.0
1998-03-13,573,5,3.0
1998-08-28,691,4,5.0
1998-09-26,965,20,2.0
1998-05-21,215,18,1.0
1997-10-28,464,11,3.0
1998-11-17,1283,11,1.0
1998-09-23,680,2,3.0
1998-08-12,1172,1,4.0
1998-01-01,1095,14,1.0
1997-03-14,1224,5,4.0
1998-10-22,690,1,2.0
1998-06-27,549,19,4.0
1998-12-19,754,13,5.0
1998-04-27,864,1,5.0
1998-09-16,153,14,4.0
1998-09-29,313,4,2.0
1997-10-21,614,5,1.0
1997-10-16,556,4,1.0
1998-11-23,1139,3,1.0
1997-06-20,461,14,5.0
1998-03-12,1318,10,4.0
1997-03-17,176,13,1.0
1998-11-14,1275,11,5.0
1997-05-24,1442,11,1.0
1998-12-17,1139,12,4.0
1998-08-14,716,18,3.0
1998-01-22,457,10,5.0
1998-01-05,1382,9,3.0
1999-01-29,500,24,2.0
1997-11-26,750,14,1.0
1997-12-30,856,11,3.0
1998-10-07,1426,20,3.0
1997-04-16,1509,12,1.0
1998-06-25,198,3,4.0
1998-01-09,1426,4,1.0
1998-05-08,802,23,4.0
1997-10-19,48,10,3.0
1998-11-21,1400,10,3.0
1998-10-30,646,9,5.0
1997-11-13,1452,5,5.0
1999-01-24,198,4,5.0
1998-12-15,556,24,1.0
1998-03-03,583,9,1.0
1998-08-23,143,22,3.0
1998-12-31,365,23,2.0
1998-06-13,231,5,3.0
1998-09-27,98,11,5.0
1998-04-22,1181,22,1.0
1998-11-23,37,14,5.0
1998-04-01,1552,5,3.0
1998-06-27,150,19,4.0
1998-10-17,1533,14,4.0
1998-06-30,1161,3,2.0
1998-04-14,76,11,5.0
1999-01-15,204,24,1.0
1997-12-26,741,1,3.0
1998-05-09,1426,19,3.0
1998-02-09,20,3,3.0
1997-04-16,1292,5,2.0
1998-02-15,1100,11,3.0
1997-07-31,413,8,3.0
1997-03-23,321,4,5.0
1998-10-27,1147,1,1.0
1998-05-06,807,4,4.0
1998-07-08,555,5,5.0
1998-08-12,1153,4,4.0
1998-05-21,638,3,2.0
1998-12-26,1468,7,1.0
1997-09-01,215,10,4.0
1999-01-19,1393,10,3.0
1998-12-22,1124,3,3.0
1998-10-16,500,12,1.0
1997-04-03,1295,10,4.0
1998-10-02,231,15,1.0
1998-11-10,325,23,5.0
1998-12-24,705,5,1.0
1998-09-10,760,23,3.0
1998-08-28,1147,4,4.0
1997-04-16,212,10,2.0
1997-05-07,295,6,1.0
1997-11-06,809,5,3.0
1997-04-06,1382,3,5.0
1998-12-20,491,8,1.0
1998-06-27,1139,3,1.0
1998-07-04,1457,5,1.0
1998-06-26,598,7,2.0
1998-02-20,613,10,1.0
1998-11-29,21,4,2.0
1998-01-24,502,18,4.0
1997-11-14,705,9,1.0
1997-02-27,1128,4,4.0
1998-09-21,1293,24,3.0
1998-03-20,1544,10,5.0
1998-01-07,578,14,1.0
1997-09-23,1209,7,4.0
,754,8,3.0
1997-02-16,622,8,5.0
1998-10-02,67,5,2.0
1998-08-02,822,22,2.0
1998-12-05,149,3,5.0
1998-03-30,1457,19,4.0
1998-06-12,695,14,5.0
1997-07-03,876,1,3.0
1999-01-14,231,1,3.0
1999-01-02,1318,5,2.0
1998-03-09,864,13,4.0
1998-09-26,1001,6,5.0
1997-07-21,1161,7,3.0
1997-04-15,1509,13,3.0
1998-07-21,1105,6,5.0
1998-12-17,383,18,3.0
