transaction_date,stock_date,product_id,customer_id,store_id,quantity
15 Jun 1997,05-06-1997,847,7366.0,12,2.0
1997/06/29,25-06-1997,332,9519.0,6,4.0
18 Mar 1997,03/14/1997,388,9338.0,10,
19-02-1997,1997/02/16,246,9678.0,10,5.0
01 Feb 1997,01/23/1997,579,8277.0,10,2.0
17 Mar 1997,1997-03-08,231,3964.0,11,4.0
07-02-1997,02 Feb 1997,1407,445.0,4,4.0
1997-07-27,1997-07-22,1220,2279.0,14,3.0
24-09-1997,09/16/1997,280,9508.0,12,1.0
07-08-1997,05 Aug 1997,149,,2,3.0
1997-11-08,04 Nov 1997,215,7469.0,9,3.0
1997-11-05,1997/11/02,414,,3,1.0
07-04-1997,1997-03-29,988,9439.0,8,2.0
08-11-1997,1997-11-06,994,3399.0,3,3.0
07/30/1997,29 Jul 1997,1359,3103.0,14,3.0
1997-08-05,30 Jul 1997,802,8720.0,14,2.0
03/22/1997,20-03-1997,295,246.0,9,2.0
1997-12-09,1997-12-07,1102,6497.0,2,2.0
1997-01-27,25-01-1997,209,3218.0,12,5.0
1997-02-28,24 Feb 1997,502,10292.0,5,2.0
04/14/1997,05-04-1997,1318,1881.0,14,1.0
1997/08/15,10-08-1997,426,8387.0,5,3.0
18 Sep 1997,14 Sep 1997,231,3489.0,9,4.0
06/29/1997,19 Jun 1997,215,9966.0,2,2.0
22 Aug 1997,1997-08-12,619,10217.0,18,3.0
1997/12/25,1997/12/24,287,2734.0,12,2.0
1997/05/28,1997-05-20,764,1881.0,9,3.0
09-11-1997,1997-10-30,1397,5110.0,5,
1997/07/24,07/16/1997,716,440.0,6,1.0
22 Sep 1997,1997-09-17,383,5034.0,2,1.0
1997/10/29,10/20/1997,1468,2324.0,18,5.0
25 Jan 1997,1997/01/18,150,10248.0,12,1.0
12/29/1997,26-12-1997,556,445.0,10,5.0
11-07-1997,06 Jul 1997,1509,4014.0,10,5.0
1997-09-24,1997/09/17,20,1113.0,12,1.0
04/07/1997,02 Apr 1997,1397,7650.0,10,2.0
14-08-1997,1997/08/10,1023,,18,5.0
12/30/1997,12/25/1997,556,8461.0,13,1.0
11/21/1997,11/17/1997,20,2687.0,18,2.0
18-11-1997,1997/11/09,1260,3097.0,12,3.0
10/14/1997,10/13/1997,432,8387.0,13,4.0
1997/08/31,08/24/1997,231,2438.0,4,4.0
1997-12-26,12/24/1997,1107,4655.0,11,6.0
12/06/1997,05 Dec 1997,198,2826.0,1,2.0
27 Aug 1997,1997-08-20,1288,9678.0,3,3.0
1997/07/27,19-07-1997,1457,3254.0,18,20.0
16 Dec 1997,1997-12-15,246,6651.0,5,2.0
1997-05-14,05/04/1997,825,142.0,11,3.0
05-11-1997,10/31/1997,1527,2917.0,2,3.0
1997/08/14,1997/08/10,260,8019.0,15,3.0
1997/03/26,20-03-1997,996,4728.0,5,4.0
24 Aug 1997,19 Aug 1997,750,1379.0,1,2.0
01-10-1997,1997-09-28,598,,12,1.0
1997-03-30,03/27/1997,226,,1,2.0
1997/06/14,05-06-1997,231,7253.0,14,3.0
1997-12-12,12/03/1997,1064,2427.0,19,2.0
25-12-1997,19-12-1997,504,8387.0,12,3.0
03-05-1997,1997/04/26,238,,5,2.0
03 Oct 1997,09/28/1997,215,4677.0,9,3.0
04/04/1997,03/30/1997,355,9678.0,14,4.0
12/22/1997,,174,1520.0,9,2.0
1997/03/18,14 Mar 1997,1280,4411.0,12,2.0
09-09-1997,03 Sep 1997,1484,7760.0,11,3.0
20 Nov 1997,13-11-1997,20,6571.0,14,3.0
1997/11/20,11/14/1997,441,10040.0,11,4.0
30-12-1997,25 Dec 1997,613,2734.0,6,1.0
1997-06-17,11 Jun 1997,538,2786.0,2,2.0
01-02-1997,22-01-1997,1490,639.0,10,1.0
27 Oct 1997,24-10-1997,1105,826.0,9,2.0
1997-11-24,1997/11/20,404,1413.0,2,3.0
1997/05/20,19 May 1997,911,1413.0,8,1.0
07 Jun 1997,1997-05-30,313,8314.0,1,3.0
09/10/1997,1997/08/31,500,5598.0,8,2.0
26-05-1997,24-05-1997,1520,5945.0,14,2.0
30-10-1997,1997/10/22,843,3336.0,11,3.0
02/17/1997,1997-02-10,1426,9437.0,12,2.0
20-02-1997,1997-02-12,231,9678.0,1,3.0
12/08/1997,1997-12-06,579,1413.0,4,3.0
1997/09/27,21 Sep 1997,507,6443.0,18,3.0
16 Dec 1997,09-12-1997,215,5081.0,5,1.0
10 Mar 1997,1997-03-06,394,5334.0,3,1.0
25 Jul 1997,1997-07-23,595,7650.0,5,6.0
02/20/1997,1997-02-14,563,6965.0,9,4.0
19 May 1997,1997/05/12,1552,3401.0,7,2.0
12 Apr 1997,06-04-1997,1467,9678.0,4,2.0
09/16/1997,11 Sep 1997,1009,8537.0,5,2.0
1997/10/17,1997/10/09,1153,5313.0,10,1.0
1997-07-31,25 Jul 1997,507,8762.0,12,
1997-05-19,05/12/1997,1222,8697.0,11,3.0
27 Mar 1997,03/23/1997,231,1413.0,3,
1997/10/23,1997/10/22,1426,10249.0,17,3.0
1997/05/28,26 May 1997,862,8387.0,11,2.0
14-12-1997,1997/12/11,675,8003.0,15,3.0
1997/04/08,1997/04/04,965,8504.0,1,4.0
11/17/1997,1997/11/11,198,9160.0,5,1.0
06/06/1997,03 Jun 1997,332,445.0,14,2.0
07-08-1997,1997/08/02,371,1227.0,14,1.0
1997-09-20,1997-09-17,260,6424.0,10,1.0
15 Sep 1997,09-09-1997,1101,9268.0,18,2.0
1997/08/05,07/31/1997,865,5478.0,6,4.0
01/11/1997,01/10/1997,1222,9770.0,2,2.0
1997/12/28,12/18/1997,399,2725.0,3,2.0
04 Dec 1997,1997/11/29,1552,2234.0,19,2.0
15 Jun 1997,10 Jun 1997,330,1626.0,5,2.0
20 Feb 1997,1997-02-16,1153,6943.0,5,3.0
1997/04/20,19-04-1997,48,742.0,8,6.0
11/19/1997,16-11-1997,504,10217.0,15,4.0
1997/07/17,1997/07/07,231,4963.0,15,1.0
06/19/1997,16-06-1997,764,10033.0,9,3.0
09 Jul 1997,1997-07-07,977,8007.0,10,5.0
18-07-1997,1997-07-12,383,5067.0,7,3.0
1997/09/22,1997/09/13,1212,7729.0,7,2.0
26-11-1997,1997-11-25,691,7390.0,18,3.0
26-06-1997,06/22/1997,54,3026.0,3,2.0
09/26/1997,22 Sep 1997,858,1396.0,18,4.0
09/30/1997,1997/09/26,355,8387.0,11,3.0
06-01-1997,,1480,7253.0,10,3.0
1997/04/24,04/15/1997,935,6236.0,3,1.0
1997/07/22,1997-07-21,1188,6669.0,8,3.0
09/08/1997,07-09-1997,1380,8926.0,12,3.0
1997/03/18,08 Mar 1997,1365,1072.0,5,1.0
08 Sep 1997,03-09-1997,287,9678.0,11,3.0
15 Sep 1997,06 Sep 1997,1264,8869.0,10,2.0
19-10-1997,11-10-1997,71,5939.0,10,2.0
1997-08-18,1997-08-12,231,6236.0,8,2.0
1997/12/20,11 Dec 1997,295,6365.0,11,1.0
1997/11/22,1997-11-20,177,,17,4.0
26-08-1997,08/16/1997,300,2786.0,4,4.0
10-09-1997,08-09-1997,48,9981.0,13,3.0
15-01-1997,14 Jan 1997,300,8164.0,15,5.0
11/21/1997,1997-11-18,1139,10217.0,2,3.0
1997/03/24,03/14/1997,1124,2485.0,10,1.0
05-05-1997,05/04/1997,1244,3942.0,8,7.0
1997-12-26,12/18/1997,231,2734.0,22,
14-01-1997,1997-01-12,1464,445.0,6,4.0
1997/11/02,25 Oct 1997,802,6933.0,18,1.0
,03-04-1997,672,3371.0,10,2.0
1997-12-12,12/04/1997,1260,2786.0,10,1.0
01/20/1997,1997/01/14,1293,5608.0,6,3.0
23 Jan 1997,18 Jan 1997,231,6710.0,11,1.0
1997-03-03,21 Feb 1997,116,8546.0,3,3.0
30 Sep 1997,20-09-1997,20,3566.0,6,2.0
27 Feb 1997,23 Feb 1997,1429,64.0,12,2.0
1997/11/11,1997-11-04,972,6112.0,4,2.0
1997/12/26,1997-12-25,1295,7726.0,7,4.0
1997/02/07,03 Feb 1997,231,2786.0,12,2.0
06/23/1997,21-06-1997,185,5627.0,5,3.0
15 Feb 1997,06-02-1997,20,7850.0,15,2.0
29 Jul 1997,07/27/1997,684,2734.0,5,2.0
1997-02-21,1997/02/16,675,4959.0,2,3.0
09-05-1997,05/01/1997,1139,8387.0,4,2.0
1997/06/10,1997/06/04,295,3838.0,11,3.0
03/05/1997,1997/02/28,12,8387.0,3,2.0
1997/03/14,1997-03-05,703,3142.0,13,3.0
1997-08-24,08/20/1997,413,9678.0,14,2.0
08/30/1997,1997/08/27,857,2168.0,5,3.0
02 Dec 1997,11/29/1997,958,8387.0,18,1.0
01/21/1997,1997-01-11,722,9678.0,9,18.0
06-08-1997,08/04/1997,1100,8777.0,12,2.0
1997/11/28,1997/11/22,965,7469.0,11,3.0
25 Dec 1997,23 Dec 1997,1293,8458.0,14,2.0
1997-07-13,09 Jul 1997,661,4956.0,4,2.0
05 Dec 1997,12/04/1997,185,8387.0,7,2.0
1997-07-21,20 Jul 1997,1156,10133.0,13,1.0
11/10/1997,1997/11/02,64,1227.0,3,2.0
1997-11-08,10/31/1997,1293,4627.0,18,5.0
1997-08-04,03 Aug 1997,556,9417.0,17,2.0
1997-02-27,02/21/1997,1380,3026.0,12,3.0
1997-07-23,20-07-1997,95,7650.0,11,2.0
03-11-1997,01 Nov 1997,1127,7760.0,14,
1997-05-13,1997/05/07,287,1679.0,5,2.0
1997-08-12,03 Aug 1997,246,2873.0,8,3.0
17 Aug 1997,1997/08/16,1139,4627.0,3,3.0
1997-07-13,1997-07-11,515,4959.0,3,2.0
1997/05/15,05/09/1997,588,,13,1.0
05/11/1997,1997-05-03,1173,2460.0,1,4.0
1997/04/15,11-04-1997,1172,1999.0,16,18.0
17-03-1997,1997/03/11,383,7650.0,3,3.0
06/05/1997,1997-06-03,552,9678.0,5,1.0
05/19/1997,1997/05/13,621,10153.0,8,1.0
05/22/1997,20 May 1997,829,2324.0,1,1.0
30-12-1997,1997-12-20,332,6236.0,19,2.0
10-07-1997,1997-07-01,965,7650.0,14,3.0
12-08-1997,1997/08/07,678,7378.0,5,3.0
08/25/1997,08/16/1997,20,9767.0,14,2.0
12/31/1997,1997-12-29,1064,3001.0,8,4.0
19 Mar 1997,18 Mar 1997,132,6862.0,10,3.0
10-10-1997,09-10-1997,766,6554.0,10,2.0
1997/05/16,05/09/1997,182,2734.0,4,1.0
03/07/1997,03/05/1997,672,8020.0,14,3.0
29-05-1997,1997/05/28,1274,2427.0,9,4.0
04/22/1997,12-04-1997,613,1413.0,15,3.0
17 May 1997,10-05-1997,728,9417.0,7,5.0
03 Jun 1997,1997-05-25,1139,2300.0,8,1.0
24-10-1997,22 Oct 1997,416,7650.0,11,4.0
1997-11-23,1997-11-17,1293,9678.0,5,2.0
1997-09-24,15-09-1997,300,,8,4.0
12 May 1997,10-05-1997,1100,7111.0,4,1.0
06-10-1997,29 Sep 1997,198,5578.0,5,1.0
1997/09/14,1997/09/05,882,7650.0,5,1.0
24-12-1997,18-12-1997,864,8087.0,15,1.0
09/07/1997,1997-09-01,231,9678.0,8,4.0
01/02/1997,01-01-1997,578,8388.0,15,1.0
04-06-1997,25-05-1997,982,1881.0,5,2.0
05-11-1997,1997-11-02,182,1881.0,10,3.0
03/15/1997,11 Mar 1997,702,300.0,2,3.0
06/16/1997,10-06-1997,556,2798.0,3,2.0
1997-06-13,07-06-1997,1466,2813.0,3,2.0
14 Sep 1997,1997-09-09,1397,4464.0,18,3.0
12/26/1997,19-12-1997,231,499.0,11,1.0
25 May 1997,1997/05/17,1446,7852.0,9,4.0
1997/09/20,1997/09/16,295,2609.0,17,3.0
1997-05-23,1997/05/13,243,8314.0,3,3.0
08-12-1997,1997-12-02,594,2427.0,5,3.0
1997-07-10,07/01/1997,630,5624.0,12,2.0
08/24/1997,21-08-1997,769,9678.0,2,2.0
14 Aug 1997,10 Aug 1997,474,9029.0,12,3.0
06/07/1997,04 Jun 1997,20,2545.0,2,3.0
1997/04/18,1997-04-10,198,6755.0,8,3.0
12/27/1997,25 Dec 1997,324,6773.0,18,33.0
1997-09-05,1997/08/26,33,6933.0,14,3.0
11/24/1997,1997-11-22,1172,4963.0,17,1.0
11 Oct 1997,1997/10/10,556,4627.0,10,2.0
1997-03-14,06 Mar 1997,754,1653.0,2,3.0
18-08-1997,08/09/1997,479,4659.0,14,4.0
1997-06-03,1997/05/29,215,6571.0,10,3.0
29-05-1997,21 May 1997,231,3877.0,8,3.0
1997-12-20,16-12-1997,1179,6571.0,5,7.0
29 Mar 1997,03/25/1997,1432,5376.0,3,5.0
1997-10-31,1997/10/28,1181,2301.0,4,4.0
03-12-1997,02-12-1997,500,9565.0,4,4.0
30-07-1997,1997-07-21,383,2687.0,17,3.0
1997-11-16,13-11-1997,3,3927.0,1,3.0
1997-04-14,10-04-1997,151,5204.0,8,2.0
1997-06-11,06/04/1997,215,1101.0,11,1.0
05-03-1997,24 Feb 1997,168,3817.0,12,1.0
03 Sep 1997,,1172,6571.0,18,1.0
03/15/1997,07 Mar 1997,691,,7,5.0
1997/12/01,30-11-1997,576,2115.0,11,3.0
1997-03-10,03/03/1997,1457,2427.0,14,1.0
1997/12/11,1997/12/08,450,5608.0,14,1.0
07 Dec 1997,27-11-1997,246,2196.0,10,4.0
12/06/1997,26-11-1997,582,1881.0,17,2.0
11/05/1997,1997/10/31,1553,5433.0,4,1.0
07-01-1997,1996-12-28,578,1413.0,14,3.0
1997-07-07,04 Jul 1997,231,7471.0,11,3.0
01/02/1997,1996/12/23,676,9417.0,11,3.0
1997-07-26,1997-07-21,48,,8,5.0
15 Dec 1997,12/11/1997,383,9160.0,6,27.0
23 Nov 1997,16 Nov 1997,231,1413.0,18,1.0
06-07-1997,07/01/1997,346,2427.0,3,1.0
12/01/1997,26 Nov 1997,1451,4659.0,4,6.0
1997/09/19,1997/09/12,1415,5624.0,10,3.0
10/08/1997,09/30/1997,231,3009.0,5,4.0
1997/10/29,24 Oct 1997,802,7650.0,15,2.0
,11/04/1997,680,1499.0,12,1.0
1997-07-03,01-07-1997,717,1009.0,14,1.0
1997/11/28,1997-11-20,603,6562.0,9,3.0
26-07-1997,25-07-1997,161,,5,1.0
03-10-1997,1997-09-29,1520,8378.0,11,2.0
1997-12-14,12/06/1997,1397,2168.0,11,2.0
1997-12-13,03 Dec 1997,1426,8905.0,15,3.0
1997/11/15,1997/11/11,540,8999.0,9,3.0
03/12/1997,1997/03/07,1557,7073.0,3,2.0
30 Jun 1997,1997/07/04,1426,8752.0,14,3.0
24-04-1997,1997-04-23,1500,3582.0,3,1.0
10/01/1997,21-09-1997,231,3032.0,13,3.0
02 Aug 1997,1997/08/01,1380,5348.0,4,0.0
1997/10/21,14-10-1997,231,3652.0,14,1.0
11/19/1997,1997/11/15,231,9678.0,7,2.0
1997/04/28,04/26/1997,1257,2172.0,11,3.0
11-06-1997,10-06-1997,692,1679.0,14,5.0
05/22/1997,17 May 1997,571,,13,3.0
20 Sep 1997,18 Sep 1997,1142,8487.0,5,3.0
07/20/1997,16-07-1997,633,2032.0,10,3.0
1997-03-08,03/05/1997,295,741.0,4,1.0
,1997-09-24,681,2301.0,8,1.0
1997/12/26,12/21/1997,1546,1138.0,4,2.0
1997/08/16,1997-08-10,544,,18,1.0
19 Oct 1997,1997/10/11,621,8769.0,9,3.0
05/19/1997,1997/05/11,478,9519.0,16,4.0
1997/08/06,07/27/1997,1085,4657.0,18,3.0
24 Apr 1997,04/14/1997,269,4245.0,6,4.0
15 May 1997,05/06/1997,807,7223.0,11,2.0
1997-07-08,1997/07/05,826,2545.0,3,2.0
1997/07/18,07/14/1997,464,1632.0,11,2.0
23 Nov 1997,1997/11/22,1380,2485.0,10,2.0
1997/09/02,1997/08/28,1394,955.0,10,2.0
01 Sep 1997,1997-08-28,753,6571.0,9,2.0
15 Aug 1997,06 Aug 1997,367,1413.0,4,1.0
09/16/1997,10 Sep 1997,578,5081.0,1,2.0
1997-11-23,11/21/1997,1295,2687.0,7,3.0
26 Aug 1997,25 Aug 1997,476,1413.0,18,1.0
24-06-1997,1997-06-20,981,9962.0,12,3.0
02-02-1997,1997-01-28,352,1396.0,2,3.0
1997/11/08,11/06/1997,1358,10133.0,4,1.0
13-11-1997,05-11-1997,1431,1413.0,18,1.0
1997/10/18,1997-10-17,1426,2716.0,15,3.0
08 Oct 1997,09/29/1997,599,100.0,19,2.0
03 Jun 1997,06/02/1997,1006,8004.0,11,2.0
10/05/1997,02 Oct 1997,231,6514.0,18,3.0
13-06-1997,1997-06-04,448,2734.0,6,1.0
1997-08-13,08/10/1997,182,7958.0,14,2.0
1997-11-19,1997-11-13,1426,9146.0,2,1.0
12/05/1997,1997-12-01,647,7773.0,17,2.0
21 Dec 1997,12/20/1997,507,8387.0,14,1.0
1997/12/31,1997-12-26,583,7609.0,18,21.0
17-12-1997,09 Dec 1997,460,6651.0,5,2.0
1997-10-01,30-09-1997,54,5624.0,16,5.0
01/30/1997,21-01-1997,151,9791.0,5,1.0
12/30/1997,12/26/1997,581,2545.0,17,2.0
30-12-1997,27 Dec 1997,611,7768.0,5,4.0
04/19/1997,1997/04/10,1371,2894.0,8,4.0
17-09-1997,12-09-1997,231,9439.0,4,2.0
03 Jan 1997,1996-12-29,405,6842.0,14,-1.0
1997/08/19,08/11/1997,496,7111.0,6,3.0
01-03-1997,1997-02-21,1120,8295.0,4,2.0
1997-05-24,05/20/1997,252,7908.0,7,1.0
1997/04/22,18 Apr 1997,1266,9678.0,5,2.0
26 Mar 1997,03/22/1997,287,5939.0,14,1.0
21-06-1997,,1105,9678.0,11,4.0
07-07-1997,05 Jul 1997,500,3001.0,9,1.0
1997-08-23,14-08-1997,303,8302.0,4,2.0
14-08-1997,10 Aug 1997,556,9678.0,7,4.0
1997/11/29,1997-11-28,837,2427.0,10,2.0
1997/12/23,12/15/1997,555,7145.0,2,2.0
21-10-1997,1997-10-20,1224,,11,2.0
1997-03-14,1997-03-12,363,9678.0,8,1.0
1997/01/13,1997-01-07,123,4397.0,11,5.0
07/19/1997,16 Jul 1997,982,2734.0,2,
26-04-1997,04/19/1997,734,1413.0,8,3.0
01-04-1997,22 Mar 1997,879,7778.0,14,3.0
1997/05/20,05/12/1997,231,1881.0,5,2.0
1997-01-31,22-01-1997,48,110.0,5,3.0
1997/12/26,12/24/1997,901,4848.0,6,1.0
29 Dec 1997,1997/12/20,1106,1022.0,1,2.0
07/16/1997,09-07-1997,772,7852.0,1,3.0
1997/11/16,1997-11-07,1209,4959.0,12,2.0
1997/05/04,1997/04/29,355,5398.0,10,7.0
1997-04-26,04/22/1997,524,5443.0,1,4.0
1997/09/10,1997/08/31,408,2142.0,9,2.0
07/14/1997,1997-07-12,451,1106.0,14,2.0
1997/10/05,1997/09/29,231,1524.0,3,4.0
1997-05-26,05/20/1997,809,1499.0,14,2.0
07/18/1997,17-07-1997,754,7152.0,9,
04 Sep 1997,,619,4809.0,9,1.0
1997-01-12,01/09/1997,1318,7312.0,8,2.0
10/14/1997,10/08/1997,972,7111.0,9,3.0
30 Jun 1997,1997-06-21,58,1413.0,6,1.0
03/04/1997,02/27/1997,1548,4959.0,11,3.0
11/28/1997,11/25/1997,20,215.0,18,4.0
1997-12-10,04-12-1997,1316,8387.0,5,2.0
1997/06/24,15 Jun 1997,149,1361.0,12,3.0
30 Jan 1997,01/23/1997,612,3751.0,2,3.0
1997-03-10,05 Mar 1997,20,8944.0,3,3.0
1997/11/12,04-11-1997,862,6284.0,11,2.0
1997-07-21,07/18/1997,812,2500.0,16,1.0
1997-11-29,11/26/1997,64,4030.0,7,1.0
1997/08/24,14-08-1997,21,2427.0,17,1.0
14-05-1997,1997/05/09,198,639.0,12,2.0
1997/09/26,1997/09/21,639,9206.0,7,
04 Apr 1997,28 Mar 1997,1254,2933.0,14,2.0
1997/05/20,1997-05-17,82,3834.0,11,4.0
04 Dec 1997,1997-11-25,1446,9417.0,14,3.0
08/06/1997,1997-08-04,1452,4964.0,8,1.0
03/13/1997,12-03-1997,751,5813.0,12,
1997/07/23,19-07-1997,910,8559.0,12,3.0
28-04-1997,04/21/1997,1139,5391.0,4,5.0
1997-12-01,28 Nov 1997,891,2153.0,11,4.0
1997-08-01,07/30/1997,383,6862.0,14,2.0
02-06-1997,01-06-1997,1474,742.0,7,2.0
12/17/1997,09-12-1997,855,1413.0,5,4.0
1997/11/05,1997-10-27,556,7650.0,1,1.0
1997-03-07,1997/03/04,295,2961.0,5,1.0
1997-01-25,1997/01/17,1442,,2,1.0
1997/02/03,,48,,6,1.0
12/28/1997,1997-12-21,1429,2446.0,16,2.0
1997-11-08,31 Oct 1997,1105,4745.0,12,
12/27/1997,1997-12-25,67,7608.0,6,2.0
1997-12-14,12/10/1997,904,1499.0,17,1.0
1997-07-03,07/02/1997,578,4314.0,5,2.0
15-06-1997,06/05/1997,555,8762.0,16,5.0
02/20/1997,19 Feb 1997,856,9604.0,14,2.0
1997-05-09,1997/05/07,864,9826.0,7,5.0
15 Jul 1997,1997/07/07,1220,2438.0,9,3.0
04/26/1997,1997/04/20,1214,1520.0,3,39.0
1997-10-03,1997/10/01,1065,6514.0,8,3.0
1997/05/09,05/01/1997,231,346.0,5,3.0
1997/09/29,09/19/1997,1295,10097.0,1,5.0
1997/08/26,1997-08-22,705,2786.0,5,2.0
25-03-1997,19-03-1997,689,,13,3.0
01-07-1997,29 Jun 1997,931,7343.0,4,
08/25/1997,1997-08-20,843,9678.0,9,3.0
1997-04-29,24 Apr 1997,64,8712.0,3,5.0
20 Aug 1997,1997-08-14,1219,7650.0,3,4.0
17-09-1997,1997-09-10,563,1413.0,5,2.0
1997-10-08,01 Oct 1997,231,1413.0,11,2.0
1997-04-16,1997-04-13,231,9417.0,3,1.0
04 Apr 1997,1997/03/28,656,4016.0,8,3.0
1997-06-04,25 May 1997,231,1679.0,11,3.0
1997/04/10,1997-04-04,149,1413.0,3,4.0
1997/10/10,04-10-1997,530,4959.0,13,4.0
1997/04/25,04/17/1997,754,8020.0,15,2.0
30 Nov 1997,23-11-1997,966,9678.0,3,3.0
05/08/1997,1997-05-01,1509,3964.0,10,2.0
08/30/1997,27-08-1997,1429,9678.0,5,2.0
11 Nov 1997,08-11-1997,807,1524.0,18,3.0
1997/08/18,16-08-1997,1520,7525.0,16,1.0
13-08-1997,1997/08/12,67,8387.0,6,2.0
30-12-1997,12/23/1997,231,5624.0,5,4.0
1997/05/12,1997/05/05,360,2150.0,2,-1.0
10/31/1997,27-10-1997,1100,1626.0,15,2.0
1997-11-14,07 Nov 1997,231,440.0,18,2.0
1997/09/03,1997-09-02,910,666.0,3,2.0
09/27/1997,09/17/1997,1457,3765.0,3,2.0
1997-09-05,28-08-1997,1546,7565.0,3,1.0
26 Nov 1997,23 Nov 1997,754,9160.0,8,2.0
1997/10/03,1997-10-02,448,8752.0,8,2.0
1997/12/26,1997/12/20,1415,9417.0,4,3.0
1997-12-25,17-12-1997,753,9824.0,7,4.0
18 Jun 1997,12-06-1997,1173,4993.0,10,1.0
11 Aug 1997,04-08-1997,1161,375.0,10,1.0
1997/12/25,1997/12/24,1104,9272.0,8,2.0
12/30/1997,23-12-1997,1258,8007.0,15,3.0
23 Jun 1997,19 Jun 1997,300,4687.0,3,3.0
03/08/1997,02/27/1997,287,6203.0,5,4.0
1997/11/25,1997-11-17,901,6512.0,3,
1997-05-06,04/27/1997,130,5740.0,10,2.0
13-09-1997,06 Sep 1997,1380,9160.0,18,3.0
1997-02-08,02-02-1997,1178,6427.0,14,1.0
25-11-1997,1997-11-19,1139,9047.0,6,2.0
1997-10-10,06-10-1997,935,6795.0,5,1.0
24-08-1997,22-08-1997,1517,3981.0,15,1.0
12/05/1997,1997/11/26,1052,2088.0,10,3.0
1997-01-14,09 Jan 1997,135,10217.0,3,5.0
1997/11/07,11/01/1997,1397,8794.0,18,3.0
28-11-1997,1997-11-24,231,7695.0,7,1.0
1997-12-25,12/17/1997,1304,10217.0,10,3.0
28-06-1997,1997/06/26,672,2734.0,3,3.0
1997-07-29,,540,1567.0,1,2.0
12/19/1997,16 Dec 1997,68,5081.0,4,1.0
03/15/1997,1997-03-11,879,8907.0,3,3.0
1997-04-28,04/21/1997,390,5976.0,12,2.0
1997-01-11,10 Jan 1997,1210,9981.0,6,5.0
11 Feb 1997,02/04/1997,835,4279.0,5,1.0
1997-06-06,1997/06/01,737,1413.0,9,4.0
27 Jan 1997,01/19/1997,703,2035.0,5,3.0
1997/10/31,10/29/1997,477,8387.0,15,2.0
11/12/1997,1997/11/08,864,8387.0,4,1.0
28 Jun 1997,1997/06/20,231,,14,3.0
1997-02-15,1997-02-09,355,2786.0,13,3.0
07/01/1997,1997-06-21,597,2734.0,4,3.0
05 Aug 1997,1997-08-02,139,2734.0,13,1.0
11/20/1997,13 Nov 1997,1180,9826.0,6,3.0
23-09-1997,14-09-1997,500,8388.0,8,2.0
23 Jul 1997,07/20/1997,198,5261.0,11,2.0
1997-07-04,25-06-1997,1464,973.0,5,3.0
16 Jun 1997,09-06-1997,231,7305.0,3,4.0
1997-12-30,12/26/1997,452,9678.0,14,5.0
09/19/1997,1997-09-17,855,5624.0,11,1.0
1997/12/17,12/16/1997,402,8929.0,3,1.0
11/11/1997,02-11-1997,734,1292.0,3,2.0
05/04/1997,1997/04/26,231,2500.0,14,2.0
1997-01-27,21 Jan 1997,215,8485.0,11,6.0
10 Jul 1997,30 Jun 1997,48,5624.0,6,2.0
15-05-1997,1997-05-08,1260,1413.0,3,4.0
13-02-1997,16-02-1997,792,2690.0,3,1.0
01-04-1997,1997-03-31,693,2545.0,6,2.0
,1997-09-02,365,2940.0,16,3.0
09/02/1997,28 Aug 1997,1533,7873.0,4,1.0
1997/03/28,03/22/1997,741,7385.0,5,2.0
1997-08-13,03-08-1997,48,8752.0,4,2.0
03/08/1997,06 Mar 1997,563,742.0,4,4.0
1997-10-01,1997/09/24,1083,10105.0,7,3.0
14-06-1997,1997-06-04,231,677.0,3,10.0
10 Jul 1997,02 Jul 1997,681,8387.0,11,1.0
03/01/1997,25-02-1997,402,7111.0,8,1.0
27-11-1997,11/22/1997,965,8738.0,7,2.0
1997/01/15,1997-01-14,246,2734.0,8,7.0
04 Jun 1997,1997-05-30,464,6562.0,5,
19 Sep 1997,1997-09-17,64,6093.0,4,3.0
1997/03/01,20 Feb 1997,1426,8795.0,10,1.0
1997/12/16,1997-12-13,399,5110.0,5,2.0
02/12/1997,09 Feb 1997,676,7378.0,8,1.0
13 Mar 1997,03/06/1997,1429,4331.0,2,4.0
08-09-1997,1997/09/03,212,9678.0,18,4.0
1997/11/27,1997/11/26,1227,7034.0,4,1.0
09/14/1997,1997/09/10,1107,8212.0,18,3.0
1997-02-01,27 Jan 1997,1128,7650.0,11,16.0
1997/08/17,1997-08-13,238,6761.0,18,4.0
27 Nov 1997,1997/11/26,661,2204.0,5,1.0
1997-12-24,12/15/1997,287,,16,4.0
11 Jan 1997,1997/01/06,133,1881.0,14,3.0
07/14/1997,07/06/1997,727,1179.0,10,1.0
1997/04/19,1997/04/13,231,2245.0,5,1.0
13-10-1997,04 Oct 1997,333,4963.0,1,2.0
1997/11/20,12-11-1997,982,9217.0,3,3.0
10 Jan 1997,1997/01/03,182,252.0,1,3.0
11/01/1997,1997/10/25,231,9505.0,5,6.0
1997/04/16,1997/04/13,48,2438.0,3,1.0
1997-11-20,1997-11-13,1488,3078.0,4,28.0
01/21/1997,16-01-1997,440,8903.0,3,2.0
12/13/1997,11-12-1997,749,6380.0,3,2.0
28-05-1997,18-05-1997,246,4149.0,3,1.0
1997/09/28,1997-09-20,1429,440.0,3,3.0
07-04-1997,04/01/1997,269,6496.0,28,2.0
