return_date,product_id,store_id,quantity
1997/07/30,366,2,4.0
1998-11-28,54,1,4.0
1998-05-17,383,24,3.0
07 Jan 1999,382,3,1.0
04/01/1998,1452,5,2.0
01-06-1998,467,24,4.0
29 Dec 1998,1542,24,4.0
1998-04-16,1475,9,4.0
03/15/1998,299,2,1.0
1998/05/15,48,10,1.0
30-12-1998,856,23,5.0
09/23/1997,325,9,2.0
1997-08-26,672,4,2.0
1998/09/12,1383,5,3.0
07-01-1999,215,1,1.0
04-10-1997,1273,9,1.0
11/12/1997,1342,11,4.0
,414,11,3.0
1998/07/03,355,7,2.0
07 Oct 1998,1260,14,5.0
04-06-1998,231,3,1.0
1997-07-12,652,8,1.0
1999/01/17,1064,2,4.0
1998/02/23,537,4,3.0
1997-09-23,231,6,2.0
12/18/1998,1552,5,5.0
,231,3,3.0
1998/04/24,1089,18,2.0
25-10-1997,1212,12,4.0
12 Feb 1998,502,21,
25 Jul 1998,231,14,2.0
1998-03-14,1290,2,1.0
1999-01-04,547,6,3.0
05/25/1998,1172,5,5.0
09/26/1998,535,14,2.0
1997-11-08,982,10,1.0
28 Jan 1997,578,2,2.0
11/27/1998,238,14,2.0
10/25/1998,1005,3,3.0
1998-12-18,457,14,2.0
1998/07/03,1397,2,1.0
22 Feb 1998,1426,22,3.0
24 Aug 1998,149,6,4.0
21 Oct 1998,965,8,4.0
17 Jan 1998,704,5,5.0
16-07-1998,1553,7,4.0
1997/11/21,691,7,4.0
03/30/1998,287,5,1.0
1998/09/14,1273,18,2.0
1999-01-23,592,10,1.0
06/20/1997,1533,1,2.0
17-12-1998,1429,5,5.0
1998/12/02,20,5,5.0
06 Nov 1998,1268,7,5.0
16-02-1998,1341,17,3.0
1998/04/06,1172,3,5.0
12/05/1998,355,7,3.0
08/27/1997,549,18,2.0
12 Apr 1998,287,9,
25-07-1998,699,14,3.0
12/15/1998,1183,14,3.0
09/16/1998,1531,15,3.0
1999/01/27,198,3,1.0
04-04-1998,556,19,5.0
1998-09-16,1457,3,3.0
01 Jul 1998,1293,14,1.0
1998/12/25,1280,17,3.0
08 Nov 1998,231,15,2.0
1998-03-13,1151,22,5.0
1998/01/05,20,8,3.0
23-05-1998,287,7,5.0
1998/10/30,1104,4,1.0
1998/03/25,1433,21,5.0
1997-10-07,965,1,
16-01-1999,1224,9,1.0
06/23/1997,553,7,5.0
08/14/1997,345,4,3.0
1998-11-13,1229,8,5.0
1998-07-26,800,18,4.0
28-05-1998,80,19,3.0
1997-05-06,704,13,5.0
1998-12-09,231,8,5.0
1998/11/26,581,22,4.0
1997-11-04,177,8,2.0
12/26/1997,48,14,1.0
24 Sep 1998,1007,15,5.0
1997/06/16,996,1,1.0
12/12/1998,905,5,1.0
10/21/1998,150,4,4.0
09/28/1997,1220,1,2.0
1998/03/02,1430,14,5.0
24-03-1997,20,13,1.0
1997/12/27,607,14,
1998/12/19,48,16,1.0
09/08/1997,1161,4,3.0
21 May 1998,347,3,2.0
11/23/1998,231,8,1.0
1997-08-26,82,3,4.0
1999-01-21,680,18,1.0
,80,2,3.0
12/06/1998,864,2,5.0
17 Dec 1997,1046,3,1.0
1997/02/10,682,15,4.0
08/11/1997,734,3,2.0
1998/03/13,231,7,4.0
21-08-1997,535,4,3.0
09/11/1997,1228,5,3.0
1998-06-30,399,5,3.0
24 Jun 1998,1064,5,2.0
26 Nov 1998,1293,14,4.0
1997-04-07,1000,5,2.0
01-01-1999,1557,3,5.0
,535,9,2.0
09/20/1998,578,12,4.0
04 Mar 1998,348,12,3.0
1998/05/03,364,3,1.0
1998/11/10,556,13,3.0
01/09/1998,399,5,3.0
16-01-1999,556,23,2.0
23 Dec 1998,48,11,3.0
18-02-1998,708,7,1.0
06/06/1998,48,7,3.0
1998/10/29,231,3,4.0
1998/07/11,231,4,1.0
1997-05-03,105,12,3.0
1998/06/02,1358,11,4.0
05/24/1998,1347,20,3.0
02/11/1997,231,9,2.0
1997-11-17,556,14,2.0
11/21/1997,553,17,1.0
27-11-1998,1063,5,4.0
1997-02-19,1295,13,5.0
11/25/1998,391,18,3.0
11/25/1997,76,20,2.0
07/10/1997,1452,14,3.0
20-06-1997,1273,11,1.0
1998/08/24,384,3,2.0
12/01/1997,1341,3,5.0
,1456,5,3.0
1998-10-16,355,24,4.0
1998/07/18,496,2,1.0
1998/11/17,1214,5,2.0
1997/06/15,1394,3,5.0
1997/07/11,295,6,5.0
16-07-1998,124,11,2.0
1997-12-19,1241,11,1.0
17 Dec 1998,1579,9,4.0
02/27/1998,1260,5,4.0
14-12-1998,680,20,2.0
28-12-1998,876,11,4.0
1998/10/15,1436,11,3.0
20-10-1998,198,7,2.0
27 Mar 1998,535,12,2.0
03 Nov 1997,996,11,3.0
1998/09/16,630,11,3.0
1998-06-09,855,18,5.0
25-06-1997,1245,2,3.0
01/18/1999,691,14,4.0
14-02-1997,231,3,2.0
04/05/1998,495,18,4.0
25 Mar 1997,206,13,4.0
15 Dec 1998,1009,15,2.0
1998-01-27,1326,7,3.0
1999-01-14,535,8,3.0
1997/04/27,1172,5,3.0
25 May 1998,1155,18,4.0
1998/01/03,864,11,5.0
09-07-1998,828,6,2.0
14-09-1998,1415,19,5.0
04 Sep 1998,1527,23,5.0
01/22/1997,1293,7,4.0
1997/10/06,607,7,2.0
12/10/1998,135,18,4.0
1998/12/11,1187,11,3.0
17-05-1997,636,5,4.0
06/27/1998,1105,2,1.0
26 May 1998,1397,1,5.0
14-12-1998,95,5,5.0
1997-07-03,1139,4,1.0
11-12-1998,809,6,2.0
1997-12-04,1257,9,2.0
11-06-1998,864,3,2.0
14 Jul 1998,131,18,1.0
1997-07-14,840,4,4.0
17-06-1998,1348,2,1.0
1998-09-19,1153,11,5.0
1999/01/13,699,5,4.0
1998/07/28,1172,4,1.0
1998/12/10,228,21,2.0
21 Mar 1998,1443,20,2.0
1997-08-28,734,11,1.0
1998/05/03,1426,21,3.0
1998-01-18,813,3,1.0
12/25/1998,1153,5,5.0
1998/07/31,704,17,4.0
1997-08-22,740,5,2.0
1998-11-04,61,10,5.0
05/30/1998,383,8,3.0
1997-05-11,610,7,1.0
12/12/1998,1,24,3.0
07-08-1997,556,14,4.0
1997/03/01,1139,2,4.0
25-12-1998,612,13,
1998-07-14,399,4,4.0
1998/12/19,36,11,4.0
07/19/1998,62,2,1.0
24-05-1998,734,3,5.0
1997-07-31,681,9,2.0
05/13/1998,675,14,2.0
1998/12/16,149,18,4.0
1999/01/19,1494,3,
1997/09/21,20,3,1.0
29-10-1998,556,8,5.0
1998/08/10,741,22,3.0
1997-06-03,399,14,3.0
1997-02-16,1015,11,3.0
01/25/1998,864,18,5.0
03 Jan 1999,300,4,2.0
30-07-1998,1542,9,4.0
28-02-1998,48,3,4.0
1998-05-06,1382,5,2.0
25 Jun 1997,421,14,2.0
1997-12-12,231,14,4.0
17 Sep 1998,1415,10,1.0
1998-03-13,1105,2,3.0
15-12-1998,1452,17,2.0
25-07-1998,985,1,2.0
1998-08-08,602,10,2.0
1998-08-14,1318,2,1.0
07-12-1998,564,24,3.0
1998-08-01,293,5,2.0
20 Feb 1998,279,14,2.0
11/13/1998,1064,14,4.0
29-09-1998,1250,18,2.0
14-08-1997,1250,1,2.0
15-07-1997,198,3,4.0
1998/07/04,825,11,
1998/01/03,185,14,4.0
01-05-1997,1196,9,2.0
03/23/1998,808,23,2.0
19 May 1997,1295,3,2.0
1997/07/27,1139,11,3.0
1997/09/30,231,14,4.0
09/24/1998,1133,3,3.0
04 Dec 1998,1457,14,2.0
1999-01-06,761,1,3.0
1997-06-12,1064,15,3.0
21-07-1998,612,8,5.0
1998-10-03,226,14,5.0
1997/01/07,498,11,2.0
16-12-1997,680,9,5.0
26-10-1998,1248,18,1.0
11/17/1997,295,5,3.0
1997-08-19,599,6,3.0
08-08-1997,20,11,1.0
22-09-1997,36,18,2.0
1998/07/28,613,20,5.0
12 Jun 1997,51,13,5.0
03/12/1998,1172,14,5.0
09-08-1998,970,7,2.0
29 Oct 1998,67,11,1.0
30-12-1997,300,4,1.0
07 Feb 1999,1073,18,2.0
02/15/1997,1266,14,3.0
1997-09-16,1109,7,4.0
1998/06/09,491,23,3.0
1999-01-08,36,7,5.0
12 Jun 1998,118,3,3.0
1998-11-08,1299,7,5.0
1997-08-19,864,14,5.0
17-11-1997,556,11,1.0
1997-04-08,1508,8,2.0
04/03/1998,20,22,5.0
11/28/1998,37,19,1.0
01-12-1997,285,14,4.0
1997/11/05,215,7,5.0
1998/05/23,1531,3,4.0
02/28/1997,1121,13,2.0
04/12/1998,574,1,3.0
27-10-1998,231,1,2.0
06/20/1997,1177,3,2.0
11/19/1997,1471,3,1.0
01 Feb 1998,507,17,3.0
17-02-1997,1260,8,5.0
1997/11/13,231,4,3.0
1998/06/18,183,8,1.0
30 Dec 1998,20,23,1.0
1998/01/14,48,18,5.0
24-10-1998,1222,9,3.0
1998-12-04,1468,8,5.0
1997-07-03,1172,4,2.0
17-03-1997,1393,11,2.0
1998/07/22,1097,3,2.0
,383,21,5.0
11-03-1998,864,21,4.0
08-10-1997,1293,11,4.0
26 Nov 1998,684,9,5.0
1997/09/06,151,17,
04/27/1997,20,5,5.0
05/08/1997,231,10,2.0
04-06-1997,614,8,1.0
22 Jan 1997,658,14,1.0
1998/08/25,1106,5,4.0
01/07/1999,1139,9,5.0
06-07-1998,143,18,2.0
08-04-1997,662,14,1.0
1998-04-14,1139,4,5.0
06/30/1998,813,9,4.0
21-06-1998,1257,12,4.0
04 Jun 1998,20,8,1.0
14 Jan 1998,234,1,5.0
26-12-1998,748,21,1.0
06 Feb 1999,1124,13,3.0
17-04-1997,48,3,1.0
06/04/1998,231,11,4.0
05-09-1997,287,15,2.0
09/20/1998,1452,5,1.0
1998/04/20,769,5,3.0
30 Jul 1998,1552,10,1.0
1998-11-08,556,2,4.0
24-07-1997,467,5,
1998/06/20,1196,4,4.0
17-04-1998,514,5,3.0
10 Apr 1998,149,13,5.0
1998/07/09,764,7,1.0
29 Sep 1998,1064,3,5.0
11/20/1998,231,9,1.0
1998/04/22,802,22,1.0
09 Jul 1997,300,10,5.0
02-07-1998,680,17,2.0
1998/07/01,611,15,1.0
07/23/1997,807,13,3.0
02/16/1997,1539,11,4.0
1998/02/16,965,15,
,109,8,5.0
29 Dec 1998,1064,12,5.0
1998-09-22,32,18,2.0
04/18/1998,1224,16,2.0
20 Aug 1997,1531,14,5.0
07/25/1998,547,3,5.0
11 Apr 1998,287,5,5.0
24 Jan 1999,231,5,2.0
02 Sep 1998,238,3,4.0
1997/07/23,1106,2,4.0
1998-02-04,1021,12,5.0
1998/10/05,845,18,1.0
1998/06/02,231,3,3.0
1998/12/05,1442,8,3.0
25-11-1997,754,14,5.0
20 Dec 1997,82,8,3.0
06 Mar 1998,1040,13,3.0
11 Nov 1998,231,10,5.0
13 Jan 1999,869,18,3.0
1998/11/04,500,24,4.0
17-05-1998,98,3,5.0
21 Feb 1997,1293,7,5.0
05/25/1997,675,10,3.0
1998/01/20,1057,14,5.0
1998/05/03,48,9,5.0
07-02-1998,578,11,2.0
1997/09/15,1254,11,5.0
1998-05-23,48,21,
1998/11/19,1066,11,2.0
08-12-1998,727,2,5.0
27-06-1997,807,5,1.0
1998/04/10,1064,23,5.0
1997/03/05,840,5,4.0
03/29/1998,1139,12,5.0
1999-01-20,188,14,5.0
1998-12-01,864,16,1.0
10/18/1997,689,3,5.0
1998/05/14,491,3,3.0
13-04-1997,727,11,5.0
1997-06-02,48,5,4.0
1998/05/06,1172,22,5.0
1998/11/10,20,14,5.0
1997/10/22,150,17,5.0
12/15/1997,1177,1,5.0
1997/07/10,552,8,2.0
1998-12-30,177,12,2.0
09/22/1997,1457,2,1.0
29-12-1998,355,12,4.0
1998-01-06,48,4,
25 Aug 1998,791,14,1.0
10/12/1998,176,17,1.0
25 Nov 1998,1202,13,5.0
1997/08/02,1196,3,5.0
01/25/1999,244,7,5.0
22 Dec 1997,1232,4,4.0
03-11-1998,948,23,3.0
1998-12-26,901,9,5.0
04/14/1997,622,5,2.0
1998/04/26,901,5,3.0
31-01-1999,703,2,2.0
1998/09/17,54,9,3.0
1998-07-15,498,10,3.0
1997/04/04,1082,7,4.0
1998-01-14,556,5,1.0
1997-10-26,843,11,3.0
30-08-1998,1334,21,1.0
1998/10/02,45,22,2.0
20 Sep 1998,1397,3,4.0
29-06-1998,1309,21,2.0
1998-03-19,1219,4,3.0
05/01/1998,556,5,3.0
26-07-1997,231,4,5.0
19-05-1998,1017,17,1.0
21-05-1998,365,3,4.0
26 May 1998,464,24,5.0
12/19/1998,54,14,4.0
02/13/1997,554,6,5.0
01/08/1999,1173,8,2.0
23-03-1998,1096,12,3.0
29-10-1998,85,18,1.0
02 Jan 1999,578,12,4.0
1997/06/22,1408,10,1.0
1997/12/05,185,14,4.0
1998/02/20,333,5,1.0
1998-07-31,1554,11,1.0
08/16/1997,394,4,5.0
1997/01/25,869,3,1.0
1997-06-22,231,14,5.0
27 Jun 1998,741,11,5.0
12/21/1998,741,2,2.0
1998-04-29,1139,10,4.0
06 Jul 1998,1161,4,5.0
04/07/1998,285,2,3.0
1999-01-27,1306,20,4.0
1997/11/21,1426,14,
1998-05-25,124,21,1.0
1998/11/09,1202,3,1.0
1998-01-02,675,15,3.0
1998/07/16,1090,18,3.0
08-07-1998,672,3,2.0
1997/12/08,1149,12,4.0
1998-01-02,1295,4,1.0
02/06/1999,1407,5,3.0
1998-08-04,1172,18,3.0
02 Oct 1997,1426,9,4.0
02-01-1999,1234,9,1.0
1998/12/30,735,15,5.0
1998-08-16,921,5,5.0
04/25/1998,231,18,1.0
24 May 1998,1027,14,4.0
1998-03-30,573,11,5.0
1998/09/30,612,9,5.0
16 Jul 1997,271,14,5.0
18-06-1998,837,2,1.0
08 Jun 1998,539,9,3.0
21 Oct 1998,1359,12,4.0
06/27/1998,556,18,1.0
02-11-1998,426,10,5.0
09/27/1998,515,18,2.0
24 Jun 1998,1332,10,5.0
19-05-1998,51,2,3.0
1997/05/24,1139,5,4.0
1998/05/28,1186,8,5.0
29 Aug 1998,1402,4,4.0
25-11-1997,198,9,
1997-12-18,479,3,4.0
16 Dec 1998,1265,11,1.0
1998/08/16,1124,7,4.0
1998/12/14,556,8,4.0
28-08-1998,1230,15,1.0
1998-06-18,1257,11,2.0
1998-06-17,399,5,4.0
10/21/1997,1426,4,2.0
1998-08-08,1426,21,1.0
17-04-1998,625,14,4.0
1999/01/02,1426,8,2.0
1998/08/04,1172,7,3.0
1999/01/30,1292,17,2.0
28 Apr 1998,1266,7,1.0
18-09-1998,1127,14,
14 Dec 1998,1139,23,3.0
1997/10/04,168,15,1.0
1997-10-08,280,9,4.0
1998/04/14,21,9,2.0
09-09-1998,1080,4,1.0
03 Apr 1998,717,14,1.0
1998/04/11,1443,18,1.0
01-08-1998,378,9,1.0
18 Oct 1998,198,7,3.0
1997/10/16,287,13,4.0
18-07-1997,233,2,5.0
1997-03-01,262,2,1.0
1999-02-02,864,5,2.0
1998/10/14,93,14,4.0
11 Mar 1998,1067,22,3.0
1998-04-13,432,10,1.0
1998/01/12,1426,2,4.0
11/06/1998,898,14,4.0
1998-09-15,413,15,3.0
1999/01/18,1102,14,2.0
1998/08/20,1293,22,4.0
13 Jan 1998,1531,16,3.0
09/14/1998,1380,4,5.0
1998-08-11,107,3,
10/04/1998,64,5,5.0
09/29/1998,383,8,5.0
1998-01-03,1139,6,3.0
01-12-1997,186,18,4.0
06/11/1998,754,19,5.0
01 Jul 1998,878,22,1.0
11/23/1997,976,1,
1997-03-09,1295,7,1.0
17-12-1998,843,3,2.0
10/04/1998,48,8,5.0
18-02-1998,231,13,3.0
17-06-1998,958,12,3.0
06/04/1998,467,24,4.0
09/25/1998,231,17,2.0
22 Dec 1998,581,4,
08-06-1998,1219,9,4.0
22 Apr 1997,109,11,2.0
09/28/1998,1114,12,4.0
18-03-1998,965,22,4.0
1998/11/14,80,7,2.0
02/17/1997,364,8,1.0
1998/07/25,364,16,2.0
09 Sep 1998,835,24,3.0
1998-07-07,1172,4,5.0
17 Nov 1998,1293,3,3.0
28 Jun 1998,1509,17,4.0
1998/03/26,176,11,1.0
10-01-1999,778,18,3.0
1998-10-17,531,2,2.0
1998-07-06,500,7,1.0
26 Aug 1998,1169,7,1.0
03/20/1998,465,14,2.0
1997-12-22,1178,4,3.0
06-02-1999,1358,18,3.0
27 Jul 1998,1492,3,1.0
1997-04-29,1027,14,3.0
1998/08/17,680,3,4.0
1998-09-02,1348,22,5.0
04/16/1998,493,17,4.0
18-07-1997,98,5,2.0
1998-04-28,1457,5,3.0
1998/11/30,994,20,4.0
03/20/1998,149,13,1.0
1998-03-11,837,5,3.0
30-03-1998,408,20,2.0
1998/04/13,917,4,1.0
05-07-1998,260,10,1.0
19-12-1998,48,17,5.0
10 Jan 1998,562,14,2.0
09/05/1998,1457,11,5.0
20-04-1998,28,1,1.0
01-12-1997,802,5,5.0
08/04/1997,613,8,3.0
15 Jan 1999,1220,8,5.0
11/10/1998,238,12,5.0
1998/04/21,231,4,5.0
06-11-1998,231,7,2.0
02 May 1998,636,14,2.0
1997/11/08,830,19,4.0
1998-07-30,44,22,1.0
02/08/1998,934,20,4.0
23 Aug 1998,901,18,3.0
1997-02-16,748,5,3.0
07/20/1998,949,16,5.0
01/27/1998,20,22,3.0
1998-08-03,720,4,2.0
15 Jul 1998,1139,21,2.0
1998-12-01,958,8,4.0
21 Jun 1998,778,18,3.0
21 Jun 1998,1148,13,4.0
17 May 1998,350,7,4.0
11/27/1998,578,18,2.0
14-03-1997,271,5,4.0
01/03/1999,1211,19,4.0
1998/03/13,1426,14,3.0
1997/02/10,666,8,3.0
1998-11-23,578,18,3.0
1998-01-04,807,6,1.0
29 Oct 1998,615,1,2.0
1998/11/28,1371,24,2.0
12 Mar 1998,433,15,4.0
1997-07-26,1509,6,2.0
07/01/1997,1045,8,1.0
18-11-1998,813,23,2.0
1998-07-03,48,5,1.0
1998/08/29,1280,6,3.0
1997/03/19,1390,10,3.0
05/16/1997,231,11,5.0
12/30/1998,496,11,3.0
1998/10/20,246,8,4.0
1998/03/29,1492,10,1.0
20 Dec 1998,976,14,2.0
13 Jul 1997,807,15,2.0
09/29/1997,898,14,1.0
12/14/1998,364,3,1.0
17 Aug 1998,802,3,1.0
10-11-1998,1224,18,5.0
10 Sep 1998,402,23,3.0
28 May 1998,287,14,3.0
23 Jan 1998,1117,8,4.0
21 Jan 1997,994,3,3.0
22-01-1999,1273,5,2.0
02 Jan 1998,504,4,2.0
22 Dec 1998,149,4,2.0
1997-12-10,622,4,1.0
1997/06/14,754,14,5.0
02-01-1999,641,18,3.0
21 Apr 1997,1457,12,4.0
08-07-1998,1192,11,4.0
1997/07/09,1336,10,4.0
10-11-1998,1064,14,
30 Aug 1998,1531,3,5.0
04 Sep 1998,1224,11,5.0
07-11-1998,1212,3,3.0
15-04-1998,680,3,2.0
09/24/1998,537,4,1.0
16-04-1998,1105,19,4.0
1997-08-10,231,1,1.0
1998-10-18,417,10,2.0
09 Sep 1998,1527,8,2.0
10-08-1998,20,18,1.0
13 Sep 1998,20,5,2.0
1997/08/24,1520,17,2.0
05/01/1998,20,9,1.0
02-03-1997,1172,14,1.0
22 May 1998,1209,17,5.0
15 Feb 1998,982,6,2.0
11 Aug 1998,1224,10,1.0
15-03-1997,1089,2,5.0
1997/06/14,246,14,4.0
1997-09-28,166,2,2.0
1998/05/25,295,3,1.0
09/16/1998,231,24,4.0
02/12/1998,295,18,4.0
1998-04-12,48,7,5.0
1998/02/01,1397,14,3.0
09/07/1998,260,17,4.0
05/03/1998,1131,4,3.0
1998-12-27,804,9,2.0
1997/10/05,1426,6,3.0
03-11-1998,578,16,1.0
15-09-1998,231,6,3.0
04/15/1997,149,5,1.0
1998/11/06,500,8,3.0
1998/08/23,231,10,5.0
20 Nov 1998,862,23,1.0
1997-07-10,573,7,4.0
11 Sep 1998,1112,5,4.0
1997-12-26,556,11,1.0
1998-12-15,1293,14,3.0
18 Jul 1997,166,4,4.0
1998-08-26,41,10,1.0
02-07-1997,898,11,3.0
10/06/1998,300,7,2.0
1998-06-04,1487,14,1.0
29 Oct 1998,355,11,3.0
22 Aug 1998,385,9,2.0
1997-04-16,224,8,2.0
1998-08-17,231,3,4.0
08/14/1997,1426,3,2.0
16-01-1999,1488,6,2.0
1998-11-25,256,10,2.0
17 Mar 1998,822,21,3.0
05/30/1998,1397,4,4.0
09/10/1997,20,13,3.0
07/22/1997,231,17,4.0
1997/05/19,198,14,4.0
08/17/1998,794,17,3.0
21 Apr 1997,1457,12,4.0
05 Mar 1998,1172,11,3.0
10-09-1997,754,4,4.0
1998/03/26,574,5,3.0
1997/04/26,654,15,2.0
10/25/1997,1209,8,4.0
17 Aug 1998,787,8,2.0
12 Jun 1997,1485,16,2.0
1997/09/25,763,3,3.0
1999-01-17,689,11,3.0
05-12-1998,1105,15,3.0
1998-07-01,689,2,3.0
1998-03-04,703,23,4.0
12-07-1998,807,23,3.0
21-01-1999,802,9,3.0
19 Mar 1997,537,13,2.0
1998-11-19,266,1,4.0
1997-08-03,290,12,4.0
1998-01-18,20,5,3.0
1998/05/13,981,9,2.0
13 Nov 1998,1280,20,1.0
07-01-1999,318,5,1.0
1998/08/17,287,1,3.0
26 Sep 1998,1172,4,5.0
1998/12/31,1459,11,3.0
07/29/1998,1260,4,
1998-08-29,949,3,3.0
01/14/1998,1552,15,4.0
12/18/1998,433,3,2.0
11-10-1997,1257,10,1.0
03-02-1999,1487,14,4.0
1998-11-19,1224,12,3.0
1999/01/02,246,5,2.0
04/14/1998,864,18,5.0
04-11-1997,1153,10,5.0
14 Apr 1997,349,13,4.0
06/12/1998,570,3,4.0
1998-05-16,230,1,1.0
1998-05-22,1344,14,1.0
1998/08/02,48,5,3.0
01-05-1998,699,21,5.0
25-08-1997,778,12,2.0
30 Apr 1997,365,10,2.0
19 Dec 1998,885,17,2.0
10-04-1998,215,8,3.0
1998-12-25,305,11,4.0
1997-07-23,581,5,1.0
1998/01/04,1065,11,1.0
1998-03-12,367,1,2.0
1998/11/28,1321,1,5.0
08/10/1997,533,17,5.0
1999/01/03,59,3,3.0
1997/05/25,1064,14,5.0
22-11-1998,246,3,2.0
1998/05/30,692,18,5.0
24 Feb 1998,48,5,5.0
1998/01/25,54,3,4.0
11 Feb 1998,198,12,3.0
06 Dec 1998,361,18,1.0
1998/04/10,153,23,4.0
1998/10/07,779,23,5.0
14 Sep 1998,1245,14,5.0
09-11-1997,1505,3,5.0
1998/05/20,1212,18,5.0
16-01-1998,835,14,5.0
1998-12-18,769,10,3.0
07 Sep 1998,1457,9,5.0
18-11-1997,1266,19,3.0
1997/06/02,1318,7,5.0
14-07-1998,29,15,5.0
15 Nov 1998,636,2,1.0
04 May 1998,1139,11,3.0
21 Jun 1997,260,9,2.0
1998/07/02,399,4,1.0
01 Aug 1998,421,3,1.0
1998-04-30,1112,18,5.0
1997/12/23,500,12,1.0
11-03-1998,1131,11,5.0
07/11/1997,646,13,2.0
1998/03/27,556,2,5.0
1997-04-19,1406,10,3.0
10 Aug 1997,547,17,3.0
06-11-1997,997,11,5.0
06/01/1998,85,10,1.0
1998/01/11,1293,7,2.0
1997-03-02,617,8,4.0
31 May 1998,20,2,1.0
21-02-1998,48,8,4.0
02/27/1998,270,14,1.0
1998-01-11,228,3,2.0
1998-04-02,654,7,
11/05/1998,1167,5,4.0
18-10-1997,287,15,4.0
1997-05-26,1483,11,5.0
1997/04/23,636,5,1.0
13-12-1998,1212,11,1.0
12-04-1998,727,2,2.0
26-06-1998,399,5,4.0
24-12-1998,1465,5,2.0
1998-07-19,1469,7,5.0
04 Feb 1998,345,18,1.0
10/29/1998,1316,3,3.0
12/19/1998,260,14,3.0
1998-12-11,642,24,1.0
1998-01-19,763,3,3.0
1998/12/01,168,21,3.0
17-05-1998,613,5,5.0
10/04/1998,1024,9,3.0
1998/02/13,1355,4,3.0
18-10-1998,231,23,1.0
11 Mar 1998,231,4,3.0
30-06-1998,185,3,4.0
12 May 1997,680,13,2.0
1998/06/15,1209,18,2.0
1998-12-16,300,2,3.0
1997/07/11,1172,1,4.0
1997/07/31,515,7,3.0
1998/10/11,231,11,4.0
1999/01/04,231,10,3.0
06/07/1998,1295,4,4.0
11/12/1998,272,24,4.0
02-09-1998,734,15,5.0
1998-01-14,684,12,3.0
18 Oct 1998,332,11,2.0
1998/02/02,1457,14,3.0
28 Dec 1997,177,11,3.0
10-10-1998,1531,4,1.0
09/08/1998,1286,19,4.0
11/17/1998,1457,22,4.0
1997/08/06,539,5,1.0
1997-02-19,691,10,5.0
1997-03-02,1250,7,
1998/09/18,864,7,1.0
1998/02/10,1513,10,4.0
1997-12-18,1102,19,4.0
18 Dec 1998,318,5,4.0
11 Dec 1997,328,10,2.0
06-06-1998,1429,3,4.0
26 Jul 1998,901,21,5.0
12-10-1998,1520,6,4.0
12/27/1998,982,14,2.0
08/11/1998,740,23,2.0
04/06/1998,633,5,1.0
03/31/1997,578,5,4.0
01/22/1998,1172,11,3.0
1998/03/30,285,18,
30-09-1998,762,3,3.0
06/07/1998,231,17,4.0
1998-08-30,1552,4,
1997-04-25,36,3,5.0
13-06-1997,198,10,4.0
1999-02-05,355,9,4.0
15 Dec 1998,610,10,2.0
1998/06/30,1210,21,1.0
1997-11-21,20,7,4.0
20 Dec 1998,905,5,5.0
1998/09/08,238,14,4.0
1997-08-20,680,4,5.0
1998-12-29,110,12,5.0
18 Dec 1997,666,11,5.0
02/25/1997,85,4,4.0
27 Aug 1998,549,4,1.0
09 Dec 1998,1426,13,3.0
1998/12/22,718,4,2.0
06-10-1998,647,5,3.0
11 Jun 1998,54,11,3.0
1997/10/26,1442,7,2.0
20 Feb 1998,231,18,3.0
03/21/1997,699,4,5.0
1997-10-09,556,10,5.0
30-07-1997,906,3,2.0
12-07-1998,1150,18,4.0
1998/12/20,1293,23,5.0
1997/08/18,419,9,3.0
02/09/1999,901,23,5.0
14 Aug 1998,681,23,4.0
28-09-1998,1095,14,3.0
1998/09/20,1366,5,4.0
1998-12-21,188,23,1.0
18 Apr 1997,556,5,2.0
1998-10-22,232,13,4.0
09-06-1998,399,9,1.0
04/28/1997,1570,8,5.0
1998-03-15,884,6,1.0
1998/01/23,1161,21,4.0
1997-08-21,1153,10,5.0
1998/03/06,1426,3,5.0
08-05-1997,20,4,1.0
02/24/1998,464,7,
13-08-1998,1139,17,1.0
17-07-1997,1163,7,4.0
21 May 1998,1064,18,5.0
23 Mar 1998,48,6,4.0
19 Jan 1999,556,11,2.0
29-05-1998,1139,10,4.0
19 Feb 1998,752,6,1.0
03 Feb 1998,496,10,1.0
02-02-1998,215,10,2.0
04/25/1998,295,2,4.0
06/19/1998,1064,8,4.0
1998/06/21,48,11,5.0
10/16/1998,474,10,3.0
04/26/1997,20,5,2.0
1998-06-24,1177,24,4.0
29 Nov 1997,401,5,4.0
03 Oct 1997,562,1,3.0
13 Jul 1997,1100,9,5.0
1998-12-04,361,14,2.0
07-08-1997,701,3,5.0
1998/03/13,573,5,3.0
1998-08-28,691,4,5.0
26 Sep 1998,965,20,2.0
05/21/1998,215,18,1.0
10/28/1997,464,11,3.0
1998-11-17,1283,11,1.0
23-09-1998,680,2,3.0
1998/08/12,1172,1,4.0
01/01/1998,1095,14,1.0
1997/03/14,1224,5,4.0
1998/10/22,690,1,2.0
1998/06/27,549,19,4.0
19 Dec 1998,754,13,5.0
1998/04/27,864,1,5.0
16-09-1998,153,14,4.0
09/29/1998,313,4,2.0
21 Oct 1997,614,5,1.0
16 Oct 1997,556,4,1.0
11/23/1998,1139,3,1.0
20-06-1997,461,14,5.0
12 Mar 1998,1318,10,4.0
17-03-1997,176,13,1.0
